Sample	NMR_2-Methylbutyrate	NMR_Lactate	NMR_Alanine	NMR_Tyrosine	NMR_Isoleucine	NMR_Leucine	NMR_Valine	NMR_Lysine	NMR_Succinate	NMR_Glycine	NMR_b_arabinose	NMR_b_xylose	NMR_Acetate	NMR_Propionate	NMR_Butyrate	NMR_Glucose	NMR_Isovalerate	NMR_Uracil	NMR_Hypoxanthine	Tryptophan_Metabolites_5-hydroxyindole acetate	Tryptophan_Metabolites_melatonin (pg/mg)	Tryptophan_Metabolites_anthranilate (pg/mg)	Tryptophan_Metabolites_indole-3-propionic acid	Tryptophan_Metabolites_3-methylindole (relative; raw peak area only)	Tryptophan_Metabolites_Tryptophan	Tryptophan_Metabolites_Kynurenate (no IS)	Tryptophan_Metabolites_Kynurenine (no IS)	Tryptophan_Metabolites_Serotonin	Tryptophan_Metabolites_tryptamine	Tryptophan_Metabolites_indole-3-acetic acid (no IS)	Tryptophan_Metabolites_indole	BA_Metabolites_Deoxycholic acid	BA_Metabolites_Cholic acid	BA_Metabolites_Ursodeoxycholic acid	BA_Metabolites_Lithocholic acid	BA_Metabolites_Chenodeoxycholic acid	BA_Metabolites_Deoxycholic acid sulphate	BA_Metabolites_Taurocholic acid	BA_Metabolites_Glycocholic acid	BA_Metabolites_Taurodeoxycholic acid	BA_Metabolites_Glycodeoxycholic acid	BA_Metabolites_Glycochenodeoxycholic acid	BA_Metabolites_Taurochenodeoxycholic acid
30.T.6	11.96930833	15.47247203	46.47120301	11.03929587	21.58158036	55.86033123	17.56634843	20.58204716	24.66651267	14.73624426	4.353422427	3.416600954	234.9841159	70.14052111	49.08634775	4.913628278	30.19870562	1.928291599	1.220752014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28727.56815	211.4549505	603.5150165	2273.387294	93.04521452	10521.17244	20.27722772	20.16221122	558.5542904	29.97590759	7.499669967	2.196864686
15.T.1	19.54750701	19.30450771	74.72222862	12.06438058	30.36934667	75.02229288	27.92729124	25.65944086	24.20584499	26.57638192	3.576777672	3.139703309	387.9278574	156.6532384	75.05295976	10.55416501	41.53390883	2.786753948	2.384751645	0.161947184	7.206618522	2.444646945	0.390983355	2208182	27.86420992	0.035886492	0.043756563	19.29092061	0.21559728	11.92309365	20.26872521	27145.26787	18.80703422	332.3923954	2235.61616	36.52205323	17676.99924	NA	NA	NA	21.27794677	3.760076046	NA
74.T.3	20.759052	18.74886866	90.03730937	10.30410017	30.32212507	61.84342771	24.22636059	23.83522218	27.74006075	27.55924424	3.421908703	2.82712516	428.5626189	111.8925989	59.62059337	2.24065301	46.04157264	3.083049051	2.996991875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2296.442447	10.22198853	61.46921606	231.5634799	7.388527725	15.85372849	NA	NA	NA	NA	5.298661568	NA
1.T.1	13.28067011	17.96182596	56.29165842	8.505137481	22.81000441	45.97017545	18.92092378	19.9948603	31.46408375	20.38642866	4.886363038	6.172579592	638.4967616	116.3015808	112.1816006	6.256880849	27.18613324	2.914419524	3.314699229	0.163460981	2.961756257	1.244255071	1.07845669	1976160	5.047826206	0.027954229	0.008119543	13.39121235	0.00917	9.240247085	4.088402924	17004.82343	1272.759903	326.6705314	966.8070048	287.7144928	NA	NA	29.99323671	NA	27.46690821	17.4236715	NA
70.T.6	21.94087699	18.67711599	101.189111	11.09570008	37.16529574	72.64758707	28.38664869	28.8238965	37.92757671	32.14581649	4.219735164	3.341731705	414.2537687	121.1477038	72.77500779	2.673566618	45.56517067	3.274334931	3.698256899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7596.283271	34.74479554	215.7736059	459.5684015	24.99144981	NA	NA	NA	NA	NA	4.436802974	NA
77.T.5	12.85315149	17.57909567	68.16279085	9.191147737	23.50150283	44.81441482	20.68475349	17.81238367	27.81363556	23.06941132	3.665574121	2.760987354	189.4574318	40.33442432	31.31415991	1.881261411	25.23342975	3.012991523	3.218496096	55.98611769	0.134234948	15.64702573	0.310944214	4830686	7.146789259	0.846039199	0.148933433	0.385211338	0.43483875	11.4860562	18.13328236	1294.4079	3.214069264	72.09188312	166.7006494	7.783225108	NA	NA	NA	NA	NA	NA	NA
30.T.3	11.59526487	28.58215717	102.5704797	15.94348228	42.27508658	82.99289019	36.16033851	34.62723365	34.06930598	44.68121684	5.797442626	4.477588421	367.00679	88.26410237	61.4229584	4.398409535	25.65239782	3.301747223	1.443205158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16237.07923	293.7193015	520.6205882	1287.819118	94.44724265	NA	NA	NA	82.14540441	28.54356618	4.609007353	NA
11.T.2	15.79937073	20.7485522	66.33140398	10.87447079	29.57438042	63.61710378	26.75436064	21.92605049	41.49426317	57.83416087	3.915045293	3.691917704	387.2224459	95.84204858	91.68673309	5.023361321	30.43741669	3.239521391	2.827313785	NA	0.338646686	12.04042937	1.755315302	1018669	27.90441095	0.333343345	0.11321377	1.160691776	0.371337223	78.3406991	152.8505169	19676.37039	742.1711359	806.5959032	439.0541899	247.544879	29.65530726	NA	317.2675978	NA	162.358473	57.7255121	NA
10.T.4	22.95348936	15.61428698	69.71590086	8.386562615	25.20579738	51.65235323	22.46082517	20.25207118	29.97726024	18.27726141	3.401981515	3.659046995	520.9106507	108.6805518	52.09803965	2.733646999	51.91062169	1.25401421	1.084211352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1008.163328	12.80882852	97.4139219	385.0297114	14.38488964	NA	NA	37.91578947	NA	NA	22.08743633	NA
55.T.3	11.72990274	41.07158589	174.8794551	27.22960881	75.48407382	173.4226777	64.18446269	45.056691	27.5961867	75.77963132	6.424803196	3.037986532	406.33031570000003	106.2401852	62.36287908	2.371929768	33.99006964	6.732571135	2.156601528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25394.95356	93.49841584	905.2640594	7788.982871	77.9919802	26.5229703	NA	NA	NA	212.4810891	3.732871287	NA
38.T.3	17.45750229	24.08081987	76.17644301	12.08461564	34.87634669	69.03815484	31.10446594	26.06515616	26.07187864	27.89551896	3.226829355	2.465846419	289.0359813	78.31667907	39.61535738	2.052646669	33.90453576	2.34174052	2.808529102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10730.79431	11.98617886	235.7563008	2184.344512	24.01829268	6.767682927	NA	NA	NA	22.21585366	2.975203252	NA
21.T.0	17.34440195	19.87722586	65.57560826	9.306390188	24.28454233	57.66912459	22.22219631	16.63167541	22.97545667	22.22053878	3.602484859	3.239928983	197.359323	73.01088103	61.51185971	6.371474459	38.02980468	2.54770416	1.453875854	0.0218	0.204841887	10.35157107	2.091308721	8592335	14.85636174	0.089783064	0.162533018	0.781883379	0.512432458	10.41520057	122.1573783	29241.90742	46.64806801	992.9502318	366.3239567	184.3928903	2.998299845	NA	NA	NA	27.30231839	NA	NA
37.T.3	26.26996925	21.90357646	70.30153552	11.66452286	27.78106703	59.72030635	25.13230707	24.17968303	28.34540084	24.5157055	3.767499156	3.096884899	559.0298973	193.6114234	144.6498921	2.705060484	55.24843101	2.355219418	1.628489109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6599.246126	165.5848649	33.34072072	684.2432432	5.077657658	8.843603604	NA	NA	NA	NA	NA	NA
41.T.6	12.8299655	25.67494878	73.031008	15.8071592	32.84696959	74.02528458	29.67003972	27.67437203	19.53046601	33.01956538	4.466898656	4.183918079	724.3818909	124.559977	152.9633337	11.45059836	33.16580839	2.277856015	1.48831248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15199.56401	969.3006466	190.7599138	1280.0125	438.4540948	6388.245905	NA	19.26508621	NA	34.29633621	8.640086207	NA
8.T.1	19.257822	19.20850141	65.26165935	9.455821728	23.90880755	53.58735261	22.13553865	21.76067126	26.87316472	20.88555452	3.115143026	2.873332567	169.3131467	92.38568733	55.63665399	16.23259101	38.88032283	1.789980265	1.538490201	347.7463734	6.670267262	2.917697075	0.200998999	460057	2.697126888	0.0530661	0.030121656	15.79464045	0.0407	6.169510765	8.049280096	22995.62621	86.28810409	414.0033457	3158.458364	69.86133829	NA	NA	NA	NA	20.37211896	1.896282528	NA
78.T.0	12.18652669	14.77763916	42.33145408	8.143308043	18.04104772	39.67064994	16.4795227	17.68299354	25.15231881	20.84210513	4.669728009	4.118324477	504.8471266	94.27563871	58.0554843	4.170428641	27.63533696	2.678641805	2.736903239	0.0213	0.376817187	4.588887537	3.012954803	1428761	10.74138188	0.197969992	0.107356692	1.367809738	0.491903336	167.2344095	49.7862428	10168.31523	167.4283154	283.3057348	1045.30914	66.07096774	37.68835125	NA	103.553405	NA	66.85017921	61.64784946	NA
6.T.5	14.57114888	17.4645598	67.46084807	8.784344805	23.69180788	46.45463604	20.26360005	22.06044688	31.70008814	21.89308406	7.369429692	3.735329061	465.899201	126.6883323	88.26726965	4.664391649	36.15029947	4.304047754	1.563966024	0.0668	0.301771831	2.608098543	1.094443195	28984	24.27603622	0.1353491	0.170874437	0.818553426	1.882401556	45.33877198	86.11454675	14456.02664	8888.114192	297.1244541	2275.14214	2669.394541	582.5810044	NA	NA	NA	NA	26.88558952	NA
73.T.2	13.10141903	14.83914442	52.49740313	6.544522303	15.28918993	32.03625409	12.82735455	19.88135431	20.45155396	29.43424224	10.38222753	5.808894546	487.5856263	83.93275353	32.66985758	14.12987863	26.28470406	1.802681813	2.752284955	0.0976	0.296934811	7.049124661	4.546748242	597468	10.01590491	0.453203145	0.079512952	1.192357847	0.220559872	107.2630962	10.04731083	305.6584586	39.9343985	7.838909774	17.63778195	4.391729323	NA	NA	NA	NA	NA	NA	NA
75.T.4	16.36641507	24.29677738	70.32587037	11.24290898	28.22362831	56.15321057	24.28482131	21.19510084	24.06397585	26.89856985	3.245120331	2.749685994	719.9596073	97.17937752	121.211501	7.669725247	29.68979056	4.197363121	5.539587963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8472.623333	180.8288889	187.5948889	705.7206667	72.80533333	NA	NA	58.18311111	NA	56.11066667	49.26222222	NA
7.T.6	18.08567746	13.69473129	38.53340613	6.556492136	16.0266412	31.94172868	14.87434906	16.63479737	30.17198768	15.33411082	4.047423111	3.52012955	200.9353769	76.22808904	56.04644706	1.906096436	34.7124866	1.97959553	1.514643354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10556.17604	11.04618056	186.4239583	199.3746528	30.72135417	3.841666667	NA	NA	NA	NA	NA	NA
41.T.2	14.55097818	26.66482495	84.75947814	18.30240144	42.19783828	84.23371875	37.7578785	34.05131345	26.27854102	40.80657904	3.616233116	2.927705794	661.2790454	127.7231882	108.6781992	9.158058946	32.46186446	2.420548315	1.467522863	0.0848	0.975602328	4.793509066	8.734835637	54061	42.52952298	0.133554133	0.115427485	0.458651283	5.553118006	87.74070799	122.9912836	4966.678667	166.6226667	163.3097143	518.8542857	19.12571429	3.254095238	NA	NA	NA	NA	5.104	NA
9.T.2	14.31215673	12.5924292	44.3158954	6.940537781	15.06352128	34.86981419	12.93292423	22.84274143	22.97284493	17.34563138	5.451642367	3.713578235	150.1497272	63.95264663	62.16339546	1.901378406	34.82116963	1.473628484	1.622582317	0.0534	3.928588346	9.097067488	4.961038829	14042	9.872761471	0.153849477	0.392379674	0.53485572	14.14124894	32.41330261	296.6556856	25697.20123	9.806315789	562.1429825	1042.761404	231.0414035	NA	NA	NA	NA	20.45473684	10.47421053	2.706315789
40.T.0	5.719855627	19.9769785	39.35044449	7.438440093	18.55002084	46.53363255	16.7291396	19.08683161	416.6962122	62.63920333	12.58645143	23.5254166	573.3455971	69.85998909	103.5928164	19.00515019	50.8342473	1.765674476	1.376403097	0.0454	0.16465619	11.19637476	0.755625515	2512	20.76093772	0.148361169	0.173217659	0.053354021	0.384669528	7.981669063	22.40669944	17165.14231	56513.38538	2011.934872	170.63	8729.459231	1029.892564	2046.454615	1005.176667	591.2048718	386.3030769	717.6451282	1314.070513
20.T.0	18.36509281	20.74162585	115.9209299	13.92029971	39.60442797	81.74063862	34.27874077	27.47512691	23.15470751	35.66760951	4.743254606	3.980893459	273.6339561	95.69421841	71.04384744	3.172741343	37.64105474	2.93340272	3.002232355	18.56868988	1.315911598	17.49364775	1.51822357	2083179	12.18010637	0.571510176	0.094777508	0.769064873	0.0426	49.90256074	74.93211172	16178.1362	196.5102151	500.6234767	349.8634409	104.2677419	13.79390681	NA	46.74086022	NA	36.78225806	19.29964158	NA
74.T.0	17.48230377	17.8183186	78.71140356	9.781804912	26.94861842	61.58987532	23.50723715	20.26520976	26.78684128	22.13873567	3.445714991	2.751947639	284.6768154	76.56783375	62.45080276	2.427292101	35.0865512	1.768768671	2.149413312	NA	0.542009019	30.0161349	1.75267243	6969439	6.66483433	1.757453611	0.015144276	2.221275179	0.0973	71.93387869	41.83848627	26235.08966	63.70671506	783.76098	579.8406534	172.0117967	NA	NA	32.62794918	NA	30.66424682	11.75027223	2.609800363
8.T.3	15.25391503	19.07028437	63.77722182	10.7023075	24.86329021	56.78641076	23.58322945	19.03407062	24.44596238	21.39603733	4.188820893	2.930718615	141.9838742	61.4790734	48.17192889	2.331188538	30.28842052	2.602447747	2.696394749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13092.43158	94.54380306	143.0724958	1178.125127	21.80441426	NA	NA	NA	NA	NA	4.186417657	2.23582343
38.T.5	16.90508072	25.83326125	104.0264517	16.45433855	45.58403972	93.68248623	40.69592267	33.45772871	37.79345336	39.05516495	4.161470558	3.170364662	387.7337242	87.1257716	77.69467779	3.333075746	32.66749205	4.110948909	1.983415298	0.107209492	0.1447907	11.70966254	1.485105654	1051641	43.78491788	0.515913615	0.104206785	0.404128131	0.624193607	40.72743569	42.401044	18561.03309	26.58956835	623.1305755	997.5766187	85.5705036	NA	NA	NA	NA	40.67374101	7.180935252	NA
66.T.3	20.68923919	30.4171308	96.10569921	16.9114855	44.23708167	100.6460622	41.82300531	29.03888855	25.37997821	34.50277323	3.142841207	2.596206153	385.3750598	99.88558101	66.28762256	2.837617814	38.00990043	2.391455454	2.154376235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20320.58848	71.44628253	851.8604089	1219.416543	101.7494424	397.1433086	NA	NA	NA	25.14553903	8.470446097	NA
27.T.1	17.39760424	20.89977211	94.06797198	14.09251725	32.46386047	73.23077025	28.37618128	25.33371821	25.17456984	24.28396267	3.988257619	3.370405434	535.5863692	100.9507721	83.48119384	2.896049086	37.917836200000004	3.122147954	5.288866433	0.026	0.130366473	8.723463207	2.651886495	1919749	28.94993012	0.509951441	0.028441327	0.38062318	7.405620739	52.38251262	46.87331448	7776.778383	83.14906015	228.0078947	337.7406015	39.87048872	6.15	NA	62.60225564	NA	26.87781955	12.2306391	NA
43.T.1	12.09144828	13.05500731	45.36331697	8.348974742	20.10171607	39.05937656	17.9110235	27.02412795	119.005308	14.41576479	4.547112109	3.724134566	1109.474204	161.6499549	234.172113	19.39778666	25.69387392	1.830706394	2.27687764	0.0236	0.32997432	11.24642217	3.805707751	3013	22.71632208	0.735611987	0.362614826	0.536142789	0.301218851	17.56899267	66.030815810000007	3745.86263	458.8647182	329.8914405	135.477453	277.5175365	7.996659708	NA	NA	NA	NA	32.58371608	NA
21.T.Flare	13.8390408	28.4277947	111.2018813	18.96929204	44.91654727	103.9549038	40.80270125	39.43071617	35.7114524	40.88949817	5.805173861	4.856366021	775.5619022	122.7374311	119.8489579	11.6656943	34.69423232	4.707528278	4.718389577	NA	0.116050495	8.737764863	2.587133184	1527035	63.33243365	0.097166071	0.151843503	0.313917669	1.46587768	74.96006781	134.6622166	25796.09642	6911.017577	1545.232594	784.7081911	483.9754266	8775.433959	NA	66.17389078	NA	129.9569966	23.2943686	NA
76.T.1	16.5314973	18.02162635	66.41928686	7.077723357	18.13695643	37.48125872	16.08692257	16.56596324	30.38877613	20.63690355	3.222520664	3.202109642	490.7691446	86.22849083	52.68095339	3.001364714	30.89486818	1.892678527	1.70723819	NA	0.071	13.56745841	0.190537765	163606	4.133525669	0.348241144	0.091931	0.337727816	0.277840733	3.439298604	29.0402681	7789.22167	11.37673956	81.71371769	187.9274354	12.00357853	106.467992	NA	NA	NA	NA	NA	NA
29.T.1	15.65265511	18.89077614	61.53380493	12.87010214	27.66883599	61.1942699	22.15206962	29.81596954	27.31094698	21.35192042	3.280144529	2.750108644	550.4686281	108.3552965	116.9133075	3.266816922	29.89261895	1.643334532	0.906681521	0.0605	0.190326744	2.939687911	9.393261749	25195	59.67608568	0.168335328	0.129075895	0.578398006	1.200098086	52.25485795	71.4195091	9337.366105	209.708427	501.7771536	466.0245318	68.69026217	2803.081461	NA	NA	NA	NA	5.496441948	NA
79.T.4	17.33749442	16.39662047	71.24918335	9.168887177	20.52269515	48.56757843	19.19454899	41.7089561	25.43341991	17.33862705	4.275761821	3.394318074	816.5623383	158.4926636	234.2063719	11.1330478	30.48429057	3.635360814	5.416761363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8128.987324	21.36862996	117.1544174	84.06696543	19.04314981	772.9833547	NA	NA	NA	NA	2.54865557	NA
57.T.6	12.72271657	19.57974669	64.82970365	10.7603038	27.63416675	57.3657873	24.18260563	21.42690466	26.2459555	26.61970601	4.603789791	3.756647915	220.2152396	55.42447086	64.89674471	5.390859259	25.04922616	2.821617405	2.598697426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5190.751231	22.14061538	129.9052308	363.2003077	12.92476923	NA	NA	NA	45.18876923	NA	5.867230769	NA
54.T.5	12.9367274	17.61183918	56.41367042	11.08839369	23.81592153	56.10796704	22.15717313	21.11288433	33.01963455	26.97544595	4.52104424	4.915743459	488.8110158	101.8924596	107.0752047	5.866844694	31.64769983	2.854728639	3.898922459	0.00543	0.566440561	2.870215442	4.584991153	323028	8.99340562	0.04677946	0.015306605	0.520736953	0.261241795	44.19808193	48.31531695	8877.950242	89.67657512	263.4733441	193.7620355	47.5098546	40.04071082	NA	50.27431341	34.05282714	33.29644588	23.99676898	NA
14.T.3	17.27665692	24.59903783	71.85831152	11.86021031	30.84200878	66.46871396	27.9276043	22.54240882	35.635662429999996	26.29766346	3.759425713	3.298894004	269.6320005	70.66972453	43.5535844	2.009131665	31.35619502	2.665728926	2.364457282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18733.33821	38.20380228	317.2927757	570.654943	38.55627376	NA	NA	NA	566.9671103	28.98631179	4.38269962	NA
10.T.0	20.93888294	13.52553649	62.35062943	8.336146734	22.56185513	52.77817155	20.09461723	21.37800374	27.84555132	24.9977449	7.374068171	5.992519163	407.8174889	91.76926932	57.14949862	3.199201006	44.58202245	1.720403725	2.057349614	0.00762	0.0883	5.405399943	2.005196357	6068554	7.526044372	0.380043923	0.101130479	0.42386653	0.0682	97.0377353	13.60298665	2486.206703	10.52173913	115.3280797	477.6994565	9.830253623	NA	NA	22.90344203	NA	NA	17.55380435	NA
71.T.0	7.536999101	14.47657037	42.00042337	9.356081501	16.89916329	41.88532358	15.86824233	23.93635038	1058.720483	21.74274998	7.719090238	5.17164021	623.9515993	93.83271968	100.1977134	9.532652387	15.63041168	1.919618231	2.529941319	0.0208	0.759528562	17.2908747	2.570783252	7658	8.136434121	0.579466617	0.629897715	0.312604494	0.0641	36.91631678	25.54986295	14288.00236	541.1698163	42.60918635	333.4094488	536.5884514	72.60393701	NA	63.86036745	NA	49.63307087	28.6328084	NA
60.T.5	21.09945649	30.48043437	85.25414601	15.36071782	38.93620894	73.59001572	33.39150112	25.42805374	23.23269392	42.07007555	3.073901718	2.922588162	348.5527813	116.2420215	83.69311357	1.609719766	49.32866792	4.291701974	3.525853991	0.394804611	0.281069061	8.711235845	0.257268241	4463340	11.45915248	0.289085118	0.165701831	0.343703223	0.217201041	29.56650482	11.68015419	4879.66682	6.064823349	464.6637481	97.42089094	41.97619048	3.823195084	NA	NA	NA	NA	NA	NA
42.T.0	11.83261965	18.55121314	65.86430489	9.98286137	23.6336625	51.26498646	21.93913462	19.49898991	19.03004029	24.82672661	5.836487695	3.876046384	316.2678657	69.41186566	59.1161002	5.342713171	23.2438168	2.431387984	2.434138922	0.140393109	0.983664309	6.448743778	1.102079401	234229	3.832956645	0.279626216	0.152109666	0.206037833	0.583987346	39.18932149	52.01485899	21821.05856	127.6735135	439.7079279	1935.919099	43.18612613	13.72792793	NA	NA	NA	NA	NA	NA
79.T.5	21.98985048	15.8965385	68.24877206	8.702819133	21.71181411	48.35465852	20.64569755	33.97669695	26.69933486	16.61531774	4.189182943	3.813831233	507.8065761	161.8433127	118.3067849	4.232352835	48.7486474	2.944122542	4.390765353	0.00669	0.507358774	13.48258633	2.26678019	628976	4.715402792	0.432810125	0.141451841	0.493893366	0.123574629	60.80375235	383.8096435	8252.602469	236.3148148	195.9856341	58.63400673	150.1476992	296.8763187	NA	NA	NA	27.71672278	6.387991021	NA
49.T.4	17.44358891	17.6517917	68.63515114	7.599475329	22.25208894	44.59604324	19.2223736	19.0151732	28.42182626	21.77196951	4.530598092	3.041426269	405.2238714	73.68988581	72.822038	6.22998224	23.81196058	4.766938814	4.646289744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17003.62956	29.0951782	280.6004193	561.4148847	26.40943396	NA	NA	NA	NA	24.78259958	2.98721174	NA
79.T.0	22.42465513	16.12485268	68.60681147	8.279166162	20.79534956	47.79968479	18.92609305	38.19336784	26.14843169	13.82336845	3.97653043	3.61064781	944.8300217	210.5455196	215.6683087	7.042410608	44.05198258	3.360870735	4.982634992	3.949911356	0.696673173	11.54636979	7.912337953	157902	20.7364199	0.143309061	0.28009569	0.276713765	0.226746131	287.7708757	273.5736808	11251.1875	42.117875	132.218	642.914375	18.097125	3953.8225	NA	NA	NA	12.228625	5.49175	NA
9.T.3	13.0052705	15.09827673	55.47076523	18.47242207	26.69404837	52.81584834	18.75081444	25.66199596	61.33380035	18.21409847	4.57333622	3.886878112	410.6358792	120.671441	91.49459449	7.277010021	34.88196783	1.894535799	1.508972008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19695.20714	6481.355397	1093.962857	452.1293651	3987.54746	239.4649206	198.9444444	145.7706349	515.1457143	94.59634921	191.5447619	507.3779365
52.T.5	13.18525871	16.00212113	46.64374605	10.78180256	16.9379728	40.80498869	14.64340295	18.6896589	38.23547236	14.53030258	3.794678349	3.596954385	474.2550392	69.23932828	102.0362899	3.516923159	25.77492683	1.805571597	1.342136999	NA	0.234372909	2.832404402	1.726072414	2811669	8.526841868	0.282802481	0.152483088	1.631375665	0.25129473	94.40615163	20.87333193	11677.44491	38.78637236	174.0182342	5644.713052	38.20767754	NA	29.16871401	NA	133.1497121	NA	8.919961612	3.788099808
37.T.0	13.2606903	15.54652149	54.33089845	10.86827512	22.73579675	58.10024001	20.46710307	23.59137362	23.17324621	19.29817988	3.995115778	3.438737847	538.6938468	89.1906868	98.02312617	4.382167974	27.00079747	1.681469491	1.771526249	0.0519	0.0565	6.989505927	12.54061583	26499	6.844754717	0.526070051	0.150070093	0.055962431	0.103455065	15.73372456	10.61496828	5874.707006	321.45	198.3203822	2035.943949	154.8461783	667.7992038	NA	NA	NA	16.73917197	8.069426752	NA
30.T.4	7.147176071	14.74696219	47.89323924	8.670877288	23.47005782	48.82632187	16.83401913	28.66254979	214.3328233	33.49318194	5.382716451	4.847948092	583.476043	77.27190441	143.1093172	8.74524849	15.38705863	1.28585105	1.375761039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14100.43074	28324.85371	2604.629682	633.0644876	4480.628799	5379.486396	893.2630742	149.7863958	399.3830389	79.87438163	80.62402827	23.0090106
17.T.2	15.78412044	15.76193196	44.44302093	7.461839198	16.75011482	37.00031356	15.09144243	12.52602116	21.52387586	15.67628106	4.502291312	4.491537357	214.7813197	39.55584842	28.36029152	3.194458658	30.24402715	1.748029008	1.737965779	0.0547	0.0955	11.87615961	1.382022526	4754719	18.23660055	0.191498665	0.025417277	0.458348613	0.206504943	12.87766621	36.88102387	7254.262146	192.1722672	881.6759109	1042.229555	83.88360324	NA	NA	NA	NA	NA	6.146356275	NA
63.T.5	22.91403071	18.9973491	122.6738669	10.56894295	36.50255153	66.68191885	27.95842832	25.69079941	46.41817982	42.23203996	3.100797398	4.310277253	697.772781	113.8318953	79.04689976	3.09582208	51.16920976	2.507609863	1.629125567	0.00959	0.467039746	14.93486729	1.084279453	11509877	19.9039296	0.103376316	0.133918223	0.214283069	0.356908105	59.30967787	27.72005268	3026.724182	53.84708393	242.2106686	489.5322902	86.07396871	5.703840683	NA	31.35832148	NA	27.27923186	18.55064011	NA
40.T.1	23.82193626	18.44793419	56.55710136	8.884441226	22.67047779	57.10614984	20.57638002	24.11419979	22.68294276	17.26417957	4.179067931	3.820023664	434.2796684	148.6540643	80.97730443	8.85099237	48.62269117	1.451376292	1.274757007	0.0387	0.123264507	6.828700812	2.325135649	1739	59.92780419	0.182144679	0.179350046	0.546902526	2.186931339	99.703771	143.9908003	9276.571429	47.76752381	291.1257143	1320.529524	45.89552381	15.13952381	NA	NA	NA	16.78142857	5.180571429	NA
44.T.1	15.98976389	16.88461128	50.68980731	8.778893306	23.22382222	53.0622355	19.57281217	23.43908172	38.73321837	16.17688693	4.323905365	3.345515239	757.4261304	148.5298903	101.3108882	4.440053927	32.78386108	1.82772158	1.23154315	0.151352914	11.34909933	2.716756623	0.0776	1576111	3.676437256	0.075708004	0.02094301	26.43352735	0.0106	4.797270696	6.219407976	5136.005473	67.96616915	392.8066335	488.7703151	76.11741294	11700.50531	NA	NA	NA	NA	9.854063018	1.706135987
7.T.0	12.79967546	10.24645097	30.1308882	5.081382891	11.49071777	22.80239814	10.73146643	13.85526752	26.30881265	12.62393777	4.282267655	3.557388271	195.5643213	54.7503494	52.40678993	7.617717062	25.62816983	1.434043025	0.931992099	8.924801916	0.932357192	7.683226178	3.144786517	469697	4.876269775	0.163588337	0.258338758	2.091866309	0.91208278	18.45875881	189.8049517	8004.546032	17.54559885	281.2134199	948.3116883	56.8040404	14.30735931	NA	NA	NA	NA	2.315728716	NA
67.T.0	19.54146781	15.03980106	49.34947924	7.751064809	20.49853676	47.65082134	17.43002073	15.62031779	25.81225997	15.32009515	4.837769734	5.039813691	371.2415246	91.32992686	80.43632923	1.300248787	38.51916255	2.467196617	2.896286216	5.444035721	0.300833256	4.670268939	1.329446257	428714	7.771995402	0.445006962	0.031910492	0.309800136	0.0692	21.33484124	40.52563159	7212.482233	68.19351741	380.4346939	1627.00096	146.4584634	11.98967587	NA	40.81548619	NA	26.23577431	20.64729892	NA
38.T.4	15.13108726	18.69330185	65.91596189	12.24606172	27.00839856	62.75622236	24.78542164	30.77174288	24.53033104	20.93162443	3.763144992	2.664446501	924.5971054	145.810305	171.5660884	6.768064823	31.52436821	2.146321483	3.124408373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7580.283221	446.8342355	763.8926928	2084.813126	194.459134	540.5971583	NA	17.09553451	48.2879567	14.73694181	15.41596752	NA
69.T.2	15.99494782	12.67821491	35.50208791	5.472564549	12.13350187	29.37470322	13.13541055	13.4667131	21.28658054	10.80987147	3.753190475	4.059804467	183.815819	64.39357011	55.31471065	2.666243935	27.93842084	1.344975394	2.056165101	0.228393529	0.448530754	25.1830764	1.338920869	2126391	4.800225838	2.452972656	0.059227756	1.019464589	0.210303807	78.66170981	100.4283471	8874.285061	403.0153432	268.8659489	1145.195962	56.25572005	10.64333782	NA	NA	NA	NA	3.212382234	5.136339166
